person_id,frame_number,pixel_x,pixel_y,world_x,world_y
497,916,176.811,774.845,-8.9233,7.0909
502,916,331.239,961.023,-4.4988,16.3857
335,916,701.759,769.343,0.4633,8.4084
314,916,193.337,779.557,-8.5049,7.4847
526,916,763.832,834.815,1.0807,12.0266
457,916,74.015,899.295,-8.7043,13.8074
286,916,818.235,843.524,1.7575,12.5085
205,916,775.034,783.001,1.5195,9.4106
185,916,756.504,778.904,1.2652,9.1287
565,916,123.458,838.007,-8.8193,10.9167
272,916,799.518,811.601,1.6965,10.9835
423,916,903.996,860.062,2.7324,13.3312
275,916,277.72,792.259,-6.7,8.6059
168,917,163.925,865.466,-7.7288,12.4086
171,917,113.402,919.02,-7.8414,14.6733
99,917,623.435,1223.836,-1.0881,22.2612
365,917,55.197,1251.003,-5.8805,22.796
135,917,499.131,1244.586,-2.0945,22.5963
167,917,378.513,796.023,-4.8582,9.1291
112,917,916.547,920.251,2.4733,15.5329
245,917,581.766,821.787,-1.4811,11.0493
163,917,352.323,796.742,-5.3098,9.1006
498,917,662.648,847.695,-0.3436,12.4394
497,917,176.805,774.974,-8.9209,7.1003
502,917,329.655,958.746,-4.5309,16.3103
335,917,701.952,769.095,0.4673,8.3937
314,917,193.384,779.683,-8.5018,7.4938
526,917,763.36,836.212,1.0678,12.0898
457,917,73.852,898.895,-8.7126,13.79
286,917,820.075,844.017,1.7785,12.533
205,917,774.755,782.021,1.5214,9.3543
185,917,756.302,778.916,1.2621,9.1288
565,917,123.265,837.76,-8.8268,10.9028
272,917,799.135,811.139,1.6939,10.9597
423,917,904.141,867.033,2.6837,13.6091
275,917,277.261,792.296,-6.708,8.607
168,918,164.141,865.577,-7.7238,12.4143
171,918,111.098,918.489,-7.8821,14.6495
99,918,624.449,1228.867,-1.0814,22.3371
365,918,55.356,1250.992,-5.8792,22.7958
135,918,498.531,1246.001,-2.0983,22.6172
167,918,378.127,796.219,-4.8633,9.14
112,918,918.08,920.209,2.4906,15.5328
245,918,581.842,822.254,-1.4799,11.0732
163,918,352.401,796.789,-5.308,9.1037
498,918,663.174,848.039,-0.337,12.4557
497,918,176.79,774.869,-8.9232,7.0926
502,918,329.421,957.84,-4.5387,16.2804
335,918,702.183,769.215,0.4705,8.4017
314,918,193.442,779.814,-8.4983,7.5031
526,918,763.284,836.356,1.0661,12.0963
457,918,73.769,898.583,-8.7184,13.7763
286,918,820.916,843.868,1.7904,12.5278
205,918,774.569,781.615,1.5211,9.3308
185,918,756.187,779.084,1.2594,9.1383
272,918,799.135,811.206,1.6935,10.963
423,918,903.943,864.877,2.6967,13.5237
275,918,276.273,792.501,-6.7236,8.6172
168,919,163.533,865.449,-7.7354,12.4071
171,919,108.794,918.416,-7.9174,14.6439
99,919,624.628,1220.94,-1.0775,22.2168
365,919,55.836,1250.565,-5.8771,22.7892
135,919,497.393,1248.476,-2.1055,22.6537
167,919,377.883,796.462,-4.8656,9.154
112,919,919.277,921.109,2.4983,15.5633
245,919,581.816,822.881,-1.4801,11.105
163,919,352.473,796.85,-5.3062,9.1076
498,919,663.312,848.655,-0.3363,12.4836
497,919,176.643,776.149,-8.9019,7.1844
502,919,329.579,957.15,-4.5404,16.2578
335,919,702.358,769.336,0.4728,8.4097
314,919,193.502,779.943,-8.4948,7.5124
526,919,763.556,836.661,1.0683,12.1107
457,919,73.642,898.458,-8.7222,13.7708
286,919,821.555,844.874,1.7927,12.5727
205,919,774.348,781.611,1.5178,9.3301
185,919,756.04,780.551,1.2489,9.2224
272,919,798.988,811.06,1.6924,10.9554
423,919,903.2,862.889,2.7021,13.4436
275,919,275.584,792.484,-6.7365,8.614
168,920,163.274,865.616,-7.7374,12.4146
171,920,107.941,918.331,-7.9311,14.6395
99,920,624.713,1226.382,-1.0785,22.2996
365,920,56.131,1250.435,-5.8751,22.7871
135,920,495.393,1250.852,-2.1198,22.6887
167,920,377.756,796.613,-4.8666,9.1628
112,920,920.521,923.108,2.4996,15.6295
245,920,581.917,824.765,-1.4782,11.2004
163,920,352.543,796.889,-5.3046,9.1102
498,920,663.126,849.506,-0.3406,12.5213
497,920,176.694,775.379,-8.9155,7.1291
502,920,329.027,956.881,-4.5489,16.2486
335,920,702.533,769.887,0.4733,8.444
314,920,193.465,779.898,-8.4964,7.5091
526,920,763.716,836.878,1.0695,12.1208
457,920,73.53,898.394,-8.7249,13.7678
286,920,822.006,846.334,1.79,12.6368
205,920,773.973,782.411,1.5073,9.3745
185,920,755.877,782.163,1.2374,9.3143
272,920,798.742,811.201,1.6881,10.9619
275,920,275.123,792.57,-6.7439,8.6182
168,921,162.998,865.76,-7.7401,12.4211
171,921,107.341,918.377,-7.9395,14.6406
99,921,624.916,1229.421,-1.0778,22.3453
365,921,56.041,1250.848,-5.8738,22.7934
135,921,493.397,1254.055,-2.1333,22.7355
167,921,377.595,796.601,-4.8695,9.1617
112,921,921.936,923.539,2.5125,15.6446
245,921,581.806,826.278,-1.4795,11.2762
163,921,352.68,796.903,-5.3021,9.1114
498,921,662.952,850.063,-0.344,12.5458
497,921,176.624,776.423,-8.8971,7.204
502,921,327.72,956.639,-4.5669,16.2396
335,921,702.736,770.432,0.4743,8.478
314,921,193.539,779.634,-8.4996,7.4909
526,921,763.804,837.138,1.0694,12.1328
457,921,73.35,898.259,-8.7297,13.7618
286,921,822.743,846.975,1.7958,12.6657
205,921,773.747,782.53,1.5032,9.3806
185,921,755.48,783.176,1.2258,9.371
272,921,797.887,811.278,1.6757,10.9641
275,921,274.737,792.841,-6.7476,8.6343
168,922,162.372,865.746,-7.7505,12.4193
171,922,107.193,918.853,-7.9359,14.6593
99,922,625.236,1233.466,-1.0766,22.4058
365,922,56.109,1251.013,-5.8723,22.7959
135,922,489.964,1257.521,-2.158,22.786
167,922,377.435,796.571,-4.8725,9.1594
112,922,923.672,926.694,2.512,15.7477
245,922,581.797,827.186,-1.4794,11.3215
163,922,352.948,796.89,-5.2975,9.1114
498,922,662.972,850.74,-0.3451,12.576
497,922,176.629,776.826,-8.8894,7.2329
502,922,324.835,955.959,-4.6075,16.2149
335,922,703.04,771.251,0.4757,8.5288
314,922,193.676,779.194,-8.5046,7.4604
526,922,763.427,836.063,1.0694,12.0831
457,922,73.406,898.153,-8.7303,13.7572
286,922,824.391,847.358,1.8148,12.6848
205,922,773.626,782.364,1.5024,9.371
185,922,755.127,783.605,1.2181,9.3944
272,922,797.083,811.867,1.6609,10.9918
275,922,274.88,793.143,-6.7412,8.6541
423,922,896.766,861.932,2.6302,13.3965
168,923,161.937,865.904,-7.7555,12.4262
171,923,106.359,918.769,-7.9493,14.655
99,923,625.64,1232.166,-1.0729,22.3863
365,923,56.327,1251.056,-5.8701,22.7965
135,923,487.139,1261.245,-2.1775,22.8398
167,923,377.074,796.647,-4.8782,9.163
112,923,926.047,928.175,2.5289,15.797
245,923,581.814,829.115,-1.4787,11.4173
163,923,353.034,796.957,-5.2954,9.1157
498,923,663.157,851.551,-0.3441,12.6123
497,923,176.621,776.92,-8.8878,7.2396
502,923,320.829,955.397,-4.662,16.1931
335,923,703.313,771.554,0.4788,8.548
314,923,193.702,778.968,-8.5081,7.4445
526,923,762.917,835.224,1.0664,12.0438
457,923,73.356,898.097,-8.7319,13.7547
286,923,826.067,846.828,1.8396,12.6645
205,923,773.545,781.91,1.504,9.345
185,923,754.676,783.678,1.2109,9.3974
272,923,796.586,811.299,1.6574,10.9624
275,923,274.38,793.713,-6.7432,8.6889
423,923,895.581,861.446,2.6192,13.3754
168,924,161.348,865.961,-7.7643,12.4278
171,924,106.334,919.284,-7.9434,14.6754
99,924,626.036,1239.987,-1.0722,22.502
365,924,56.723,1251.055,-5.8665,22.7964
135,924,483.309,1264.173,-2.2056,22.8821
167,924,376.724,796.54,-4.8852,9.1556
112,924,927.437,929.54,2.5356,15.8416
245,924,581.8,830.968,-1.4785,11.5086
163,924,352.994,796.974,-5.2959,9.1167
498,924,663.194,852.338,-0.3451,12.6471
497,924,176.575,776.876,-8.8896,7.2363
502,924,315.893,955.421,-4.7254,16.1899
335,924,703.518,771.888,0.4806,8.5688
314,924,193.682,779.159,-8.5051,7.4579
526,924,763.37,835.805,1.0698,12.0712
457,924,73.29,898.1,-8.7329,13.7548
286,924,826.906,847.922,1.8439,12.713
205,924,773.438,781.336,1.5059,9.3121
185,924,754.396,783.54,1.2074,9.3889
272,924,796.205,810.502,1.6569,10.9218
275,924,273.779,795.078,-6.737,8.7739
423,924,894.912,860.56,2.6173,13.3388
168,925,162.287,866.246,-7.7453,12.4432
171,925,106.195,919.529,-7.9424,14.685
99,925,626.516,1243.197,-1.0695,22.5488
365,925,56.957,1251.095,-5.8642,22.7969
135,925,478.55,1266.638,-2.2414,22.918
167,925,376.416,796.985,-4.8869,9.1817
112,925,929.402,929.414,2.5578,15.8391
245,925,581.772,831.413,-1.4788,11.5304
163,925,353.0,797.094,-5.2947,9.124
498,925,663.474,853.267,-0.3431,12.6884
497,925,176.513,776.902,-8.8903,7.238
502,925,311.633,955.601,-4.7792,16.1925
335,925,703.826,772.246,0.484,8.5914
314,925,193.631,779.025,-8.5085,7.4483
526,925,763.791,836.587,1.0718,12.1077
457,925,73.247,898.155,-8.7328,13.7571
286,925,828.057,848.754,1.8538,12.7505
205,925,773.168,780.388,1.5077,9.2573
185,925,754.148,783.861,1.202,9.4064
272,925,795.908,810.364,1.6536,10.9143
275,925,273.71,795.558,-6.7323,8.804
423,925,894.667,859.338,2.623,13.2891
168,926,162.662,866.295,-7.7385,12.4462
171,926,106.032,919.48,-7.9454,14.6828
99,926,627.505,1245.25,-1.0623,22.5784
365,926,57.207,1251.183,-5.8615,22.7982
135,926,473.898,1267.852,-2.2774,22.9362
167,926,376.108,797.518,-4.888,9.2131
112,926,931.506,930.351,2.5748,15.8705
245,926,581.714,831.273,-1.4797,11.5234
163,926,353.046,797.334,-5.2918,9.1387
498,926,664.207,854.137,-0.3348,12.7278
497,926,176.537,777.04,-8.8872,7.248
502,926,307.666,954.489,-4.8369,16.1523
335,926,704.276,772.728,0.4891,8.6219
314,926,193.683,778.924,-8.5093,7.4414
526,926,764.131,835.624,1.081,12.0642
457,926,73.188,898.422,-8.7299,13.7686
286,926,828.682,850.858,1.8493,12.8412
205,926,773.075,779.785,1.51,9.2225
185,926,753.855,784.061,1.1965,9.417
272,926,795.555,810.086,1.6503,10.8996
275,926,273.707,795.653,-6.7311,8.81
423,926,894.569,858.749,2.626,13.265
168,927,163.067,866.622,-7.7277,12.4626
171,927,105.872,919.444,-7.9483,14.6812
99,927,628.394,1247.134,-1.0559,22.6055
365,927,57.626,1251.239,-5.8575,22.799
135,927,468.772,1271.181,-2.315,22.984
167,927,375.877,797.953,-4.8885,9.2387
112,927,933.58,929.689,2.6015,15.8512
245,927,581.665,831.281,-1.4804,11.5237
163,927,353.188,797.511,-5.2877,9.1499
498,927,665.306,854.917,-0.3215,12.7637
497,927,176.504,777.062,-8.8875,7.2494
502,927,304.199,953.424,-4.8882,16.1139
335,927,704.745,773.102,0.495,8.6458
314,927,193.674,778.891,-8.51,7.4391
526,927,765.012,835.341,1.0942,12.0528
457,927,73.247,898.734,-8.7245,13.7821
286,927,829.339,852.68,1.8469,12.9193
205,927,772.605,779.803,1.5029,9.2224
185,927,753.662,783.661,1.1958,9.3939
272,927,795.09,809.262,1.6488,10.8572
275,927,273.693,795.386,-6.7347,8.7931
423,927,894.501,858.717,2.6254,13.2636
168,928,163.674,866.751,-7.7161,12.4699
171,928,105.785,919.484,-7.9491,14.6827
99,928,630.136,1253.917,-1.0445,22.7024
365,928,57.805,1251.326,-5.8554,22.8002
135,928,464.41,1272.625,-2.3483,23.0052
167,928,375.691,798.114,-4.8905,9.2479
112,928,935.475,930.377,2.6178,15.8745
245,928,581.769,832.134,-1.4787,11.5657
163,928,353.334,797.543,-5.2848,9.1523
498,928,666.524,855.679,-0.3065,12.7988
497,928,176.546,777.147,-8.885,7.2556
502,928,302.47,952.282,-4.9175,16.0742
335,928,705.136,773.408,0.4998,8.6654
314,928,193.69,778.919,-8.5092,7.4411
526,928,765.885,834.825,1.1085,12.0306
457,928,73.328,898.858,-8.7214,13.7876
286,928,830.465,852.861,1.8602,12.9286
205,928,772.107,780.08,1.4937,9.2369
185,928,753.29,783.145,1.193,9.3636
272,928,794.897,808.191,1.6526,10.8028
275,928,273.351,795.607,-6.7382,8.806
423,928,893.943,858.593,2.6194,13.2578
168,929,164.751,866.655,-7.6998,12.4672
171,929,105.765,919.442,-7.9499,14.681
99,929,631.504,1250.889,-1.0327,22.6588
365,929,58.089,1251.397,-5.8525,22.8012
135,929,460.678,1275.801,-2.3746,23.0501
167,929,375.544,798.266,-4.8918,9.2567
112,929,937.104,932.046,2.6249,15.9284
245,929,582.055,833.108,-1.4742,11.6137
163,929,353.57,797.533,-5.2808,9.1523
498,929,668.156,856.576,-0.2862,12.8403
497,929,176.596,777.16,-8.8838,7.2567
502,929,301.944,950.648,-4.9343,16.0186
335,929,705.433,773.606,0.5037,8.6781
314,929,193.752,778.41,-8.517,7.4054
526,929,766.271,834.878,1.1134,12.0338
457,929,73.476,898.926,-8.7181,13.7908
286,929,831.569,854.408,1.8651,12.9954
205,929,771.597,780.486,1.4835,9.2589
185,929,752.949,783.348,1.1867,9.3743
272,929,794.733,808.225,1.6501,10.8041
275,929,273.08,795.668,-6.7424,8.8091
423,929,893.304,859.538,2.6048,13.2953
168,930,165.468,866.575,-7.6892,12.4646
171,930,105.762,919.445,-7.9499,14.6811
99,930,632.76,1253.574,-1.0238,22.6969
365,930,58.38,1251.457,-5.8495,22.8021
135,930,457.655,1278.302,-2.3959,23.0853
167,930,375.324,798.46,-4.8941,9.2678
112,930,938.783,932.984,2.6372,15.9592
245,930,582.211,833.653,-1.4718,11.6405
163,930,353.591,797.359,-5.282,9.1418
498,930,669.996,856.767,-0.2618,12.8515
497,930,176.789,777.407,-8.8753,7.2751
502,930,301.555,948.891,-4.9501,15.9587
335,930,705.637,773.579,0.507,8.677
314,930,193.913,777.962,-8.5218,7.3742
526,930,766.189,835.663,1.1086,12.0696
457,930,73.477,898.639,-8.7222,13.7784
286,930,832.614,855.051,1.8746,13.0238
205,930,771.012,780.478,1.4748,9.2569
185,930,752.316,783.737,1.1751,9.3948
272,930,794.461,808.746,1.6431,10.8299
275,930,272.997,795.844,-6.7417,8.82
423,930,892.459,859.359,2.5956,13.2868
168,931,165.41,866.793,-7.6873,12.475
171,931,105.877,919.435,-7.9483,14.6809
99,931,634.092,1257.231,-1.0147,22.7485
365,931,58.751,1251.41,-5.8465,22.8013
135,931,454.838,1283.604,-2.4122,23.1584
167,931,375.096,798.737,-4.8958,9.2839
112,931,940.531,934.678,2.6453,16.0134
245,931,582.441,834.104,-1.4684,11.6628
163,931,353.501,797.392,-5.2833,9.1435
498,931,672.287,856.66,-0.2306,12.8504
497,931,176.842,777.493,-8.8726,7.2814
502,931,303.053,947.487,-4.9391,15.9121
335,931,705.855,773.872,0.5092,8.6953
314,931,193.978,777.767,-8.5239,7.3607
526,931,766.876,836.607,1.1133,12.1139
457,931,73.871,898.765,-8.7142,13.7844
286,931,834.578,856.632,1.8901,13.0926
205,931,770.666,780.483,1.4696,9.2563
185,931,751.831,783.702,1.168,9.3916
272,931,794.213,808.901,1.6387,10.8372
275,931,273.105,796.09,-6.7367,8.8358
423,931,891.336,859.724,2.5792,13.3
168,932,164.958,867.039,-7.6915,12.4859
171,932,106.081,919.546,-7.9439,14.6855
99,932,635.936,1263.413,-1.0027,22.8347
365,932,58.739,1251.191,-5.8477,22.7979
135,932,451.161,1288.277,-2.4359,23.2225
167,932,375.043,799.299,-4.8922,9.3174
112,932,942.998,934.989,2.6699,16.025
245,932,582.939,832.769,-1.4614,11.5989
163,932,353.333,797.455,-5.2857,9.1469
498,932,674.566,857.813,-0.2024,12.9037
497,932,176.839,777.612,-8.8704,7.2899
502,932,304.924,946.662,-4.9196,15.8855
335,932,706.01,774.224,0.5102,8.7169
314,932,194.01,777.791,-8.5229,7.3624
526,932,767.39,838.106,1.1131,12.1829
457,932,73.904,898.601,-8.716,13.7774
286,932,836.295,857.414,1.9072,13.1275
205,932,770.235,780.836,1.461,9.2754
185,932,751.464,783.696,1.1625,9.3903
272,932,793.902,808.888,1.6344,10.8359
275,932,273.298,796.211,-6.7316,8.844
423,932,890.443,860.22,2.5647,13.3189
168,933,164.858,867.03,-7.6932,12.4853
171,933,106.409,919.719,-7.9369,14.6927
99,933,637.523,1262.018,-0.9899,22.8149
365,933,58.909,1251.315,-5.8455,22.7998
135,933,447.818,1289.998,-2.4602,23.2465
167,933,375.017,799.431,-4.8916,9.3253
112,933,944.989,934.37,2.6953,16.0073
245,933,583.146,831.672,-1.4586,11.5457
163,933,353.134,797.343,-5.2902,9.1395
498,933,676.947,858.616,-0.1722,12.9419
497,933,176.824,777.575,-8.8714,7.2872
502,933,306.665,946.55,-4.8974,15.8831
335,933,706.202,774.481,0.5121,8.7328
314,933,194.009,777.769,-8.5233,7.3609
526,933,767.837,839.385,1.1131,12.2415
457,933,73.889,898.752,-8.7141,13.7838
286,933,837.622,858.332,1.9185,13.1673
205,933,769.857,781.412,1.4518,9.3073
185,933,751.15,783.55,1.1586,9.3812
272,933,793.048,808.717,1.6234,10.8255
275,933,273.491,796.339,-6.7265,8.8526
423,933,889.576,860.233,2.5539,13.3182
168,934,164.809,867.147,-7.6925,12.4908
171,934,106.473,919.845,-7.9344,14.6978
99,934,639.031,1256.855,-0.976,22.742
365,934,59.024,1251.393,-5.8441,22.8009
135,934,444.677,1292.123,-2.4824,23.2758
167,934,375.009,799.665,-4.8899,9.3393
112,934,946.714,933.231,2.7211,15.9731
245,934,583.602,831.925,-1.4518,11.559
163,934,352.841,797.242,-5.2962,9.1326
498,934,679.513,859.023,-0.1388,12.9633
497,934,176.828,777.473,-8.8732,7.2799
502,934,307.811,946.6,-4.8821,15.8859
335,934,706.335,774.653,0.5135,8.7435
314,934,194.06,777.526,-8.5266,7.3439
526,934,768.207,839.932,1.1155,12.2667
457,934,73.821,898.863,-8.7136,13.7885
286,934,839.741,859.332,1.9392,13.2115
205,934,769.61,782.112,1.4439,9.3465
185,934,750.61,782.878,1.1541,9.3416
275,934,273.711,796.589,-6.7193,8.869
423,934,888.951,860.173,2.5466,13.3149
168,935,165.294,867.093,-7.6853,12.4891
171,935,106.779,919.927,-7.9288,14.7014
99,935,639.891,1262.632,-0.9718,22.8229
365,935,59.095,1251.488,-5.843,22.8024
135,935,441.196,1297.063,-2.5037,23.3423
167,935,375.162,799.676,-4.8872,9.3404
112,935,948.811,934.222,2.7373,16.0056
245,935,584.255,832.522,-1.4421,11.5894
163,935,352.761,797.06,-5.2992,9.1212
498,935,682.209,860.074,-0.1052,13.0123
497,935,176.894,777.675,-8.8681,7.2946
502,935,307.83,946.942,-4.8798,15.8976
335,935,706.793,774.839,0.5199,8.7559
314,935,194.097,777.349,-8.529,7.3314
526,935,768.404,840.863,1.1137,12.3089
457,935,73.869,899.09,-8.7095,13.7984
286,935,840.152,859.723,1.942,13.2281
205,935,769.357,782.794,1.436,9.3845
185,935,750.172,783.193,1.1458,9.3584
275,935,274.549,796.355,-6.707,8.8566
423,935,888.972,860.269,2.5462,13.3188
168,936,165.75,867.413,-7.6738,12.5052
171,936,107.07,920.087,-7.9225,14.708
99,936,640.966,1274.888,-0.9686,22.9914
365,936,59.117,1251.582,-5.8423,22.8038
135,936,438.745,1301.244,-2.5178,23.398
167,936,375.155,800.337,-4.882,9.3798
112,936,951.081,936.578,2.7465,16.0804
245,936,584.495,833.097,-1.4385,11.6178
163,936,352.625,797.358,-5.2989,9.139
498,936,684.47,860.338,-0.0757,13.0269
497,936,177.012,777.812,-8.8632,7.3048
502,936,307.606,947.098,-4.8817,15.9027
335,936,707.239,775.086,0.5258,8.7719
314,936,194.189,776.995,-8.5335,7.3066
526,936,768.679,841.508,1.1143,12.3382
286,936,841.404,860.22,1.9548,13.2503
205,936,768.93,783.09,1.4279,9.4002
185,936,749.318,782.851,1.1347,9.3368
275,936,274.884,796.386,-6.7005,8.8596
423,936,888.33,860.193,2.5388,13.3149
168,937,167.103,867.751,-7.6475,12.5237
171,937,107.327,920.27,-7.9165,14.7156
99,937,642.388,1275.846,-0.9582,23.004
365,937,59.32,1251.734,-5.8397,22.806
135,937,436.972,1301.713,-2.531,23.4046
167,937,375.356,800.792,-4.875,9.4075
112,937,952.743,938.268,2.7534,16.1337
245,937,584.842,833.254,-1.4335,11.6261
163,937,352.642,797.555,-5.2969,9.1511
498,937,685.852,861.135,-0.0592,13.0629
497,937,177.196,778.097,-8.8541,7.3257
502,937,307.394,947.224,-4.8838,15.9069
335,937,707.515,775.976,0.5264,8.8258
314,937,194.246,777.085,-8.5307,7.3132
526,937,768.914,842.112,1.1146,12.3656
286,937,842.29,860.434,1.9646,13.2603
205,937,768.712,783.079,1.4247,9.399
185,937,748.628,782.743,1.1249,9.3289
275,937,275.065,796.612,-6.6943,8.8743
423,937,888.019,860.432,2.5333,13.3241
457,937,73.654,922.009,-8.3973,14.7449
168,938,168.206,868.039,-7.6259,12.5393
171,938,107.578,919.926,-7.917,14.7023
99,938,643.297,1288.079,-0.9565,23.1676
365,938,59.525,1251.831,-5.8373,22.8074
135,938,434.314,1305.381,-2.5471,23.4532
167,938,375.537,801.101,-4.8694,9.4264
112,938,954.789,938.55,2.7734,16.1439
245,938,585.209,833.183,-1.4281,11.6234
163,938,352.799,797.739,-5.2925,9.1627
498,938,687.309,861.636,-0.041,13.0863
497,938,177.267,778.209,-8.8506,7.3339
502,938,306.984,947.026,-4.8903,15.8997
335,938,707.751,776.304,0.5287,8.8459
314,938,194.261,777.147,-8.5293,7.3177
526,938,769.397,842.635,1.1186,12.3897
286,938,843.155,860.259,1.9765,13.2543
205,938,768.394,782.793,1.4216,9.382
185,938,747.781,782.101,1.1155,9.29
275,938,275.254,796.674,-6.6901,8.8787
423,938,887.39,859.928,2.5291,13.3028
168,939,169.677,868.24,-7.5995,12.5514
171,939,107.77,920.059,-7.9125,14.7077
99,939,644.429,1291.884,-0.9496,23.2174
365,939,59.751,1251.968,-5.8346,22.8094
135,939,432.205,1312.829,-2.5541,23.5498
167,939,375.618,801.449,-4.8653,9.4472
112,939,956.967,940.536,2.7838,16.2062
245,939,585.547,833.419,-1.4231,11.6355
163,939,353.039,798.07,-5.2853,9.1835
498,939,688.51,862.489,-0.0272,13.1241
497,939,177.386,778.298,-8.8466,7.3407
502,939,306.296,946.1,-4.905,15.8674
335,939,707.896,776.928,0.5284,8.8833
314,939,194.288,777.26,-8.5268,7.3258
526,939,769.663,842.949,1.1206,12.4041
286,939,843.609,860.664,1.9797,13.2715
205,939,767.84,782.743,1.4136,9.3778
185,939,747.189,781.458,1.11,9.2516
275,939,275.4,796.724,-6.6869,8.8823
423,939,886.565,859.05,2.525,13.2661
457,939,73.698,927.738,-8.3219,14.969
168,940,170.742,868.58,-7.578,12.5695
171,940,107.871,919.958,-7.9122,14.7039
99,940,645.03,1298.289,-0.9478,23.3006
365,940,59.851,1252.096,-5.833,22.8114
135,940,430.795,1313.589,-2.564,23.5599
167,940,375.587,801.653,-4.8642,9.4593
112,940,958.935,941.224,2.8002,16.2286
245,940,585.958,833.347,-1.4171,11.6328
163,940,353.341,798.115,-5.2796,9.1871
498,940,689.59,863.561,-0.0156,13.1708
497,940,177.478,778.471,-8.8415,7.3533
502,940,305.54,945.112,-4.9209,15.8328
335,940,708.005,777.704,0.5269,8.9296
314,940,194.34,777.409,-8.5231,7.3365
526,940,769.709,843.303,1.1196,12.4199
286,940,844.621,859.418,2.0,13.222
205,940,766.922,781.741,1.4058,9.3185
185,940,746.623,781.581,1.1008,9.2573
275,940,275.436,796.792,-6.6854,8.8867
423,940,885.392,857.417,2.5219,13.1978
457,940,73.731,928.915,-8.3063,15.0145
168,941,170.973,868.726,-7.5724,12.5768
171,941,107.855,920.231,-7.9091,14.7146
99,941,646.016,1310.545,-0.9458,23.4569
365,941,59.927,1252.174,-5.8319,22.8125
135,941,427.272,1315.407,-2.5888,23.5842
167,941,375.36,801.674,-4.8679,9.4599
112,941,960.343,942.747,2.8053,16.2758
245,941,586.461,833.434,-1.4098,11.638
163,941,353.448,798.306,-5.276,9.1989
498,941,690.672,864.423,-0.0034,13.2086
497,941,177.494,778.859,-8.8339,7.3809
502,941,305.309,944.219,-4.9295,15.8017
335,941,708.114,778.206,0.5265,8.9595
314,941,194.379,777.848,-8.5145,7.3678
526,941,769.917,843.546,1.1212,12.431
286,941,845.855,861.206,2.0046,13.2968
205,941,766.374,781.223,1.4007,9.2876
185,941,746.24,781.187,1.0971,9.2336
275,941,275.456,796.798,-6.6849,8.8871
423,941,884.037,856.321,2.5128,13.151
457,941,73.713,929.409,-8.3002,15.0335
168,942,171.49,868.819,-7.5629,12.5821
171,942,107.927,920.213,-7.9083,14.714
99,942,646.857,1316.448,-0.9421,23.5307
365,942,59.96,1252.197,-5.8315,22.8129
135,942,423.157,1318.975,-2.6158,23.6307
167,942,374.645,801.724,-4.8798,9.461
112,942,961.963,945.651,2.8037,16.3644
245,942,586.878,833.432,-1.4037,11.6386
163,942,353.466,798.481,-5.2742,9.2096
498,942,691.388,865.506,0.0033,13.2549
497,942,177.52,779.048,-8.8299,7.3944
502,942,305.394,943.452,-4.9331,15.7753
335,942,708.235,778.72,0.5262,8.9901
314,942,194.398,777.974,-8.5119,7.3768
526,942,770.238,843.752,1.1245,12.4407
286,942,847.345,860.147,2.0297,13.2557
205,942,765.883,781.326,1.3927,9.2922
185,942,745.974,781.022,1.0939,9.2234
275,942,275.457,796.749,-6.6855,8.884
423,942,883.094,856.387,2.5006,13.1524
457,942,73.691,929.254,-8.3025,15.0275
168,943,172.441,869.096,-7.5441,12.5968
171,943,108.038,919.985,-7.9094,14.7051
99,943,648.017,1319.592,-0.935,23.5694
365,943,59.964,1252.244,-5.8312,22.8136
135,943,417.451,1324.789,-2.6518,23.7055
167,943,374.588,802.107,-4.8778,9.4835
112,943,963.327,945.957,2.8161,16.3745
245,943,587.184,833.334,-1.3992,11.6345
163,943,353.38,798.6,-5.2746,9.2166
498,943,692.099,866.196,0.0109,13.2847
497,943,177.525,779.252,-8.826,7.4089
502,943,305.408,942.857,-4.9366,15.7547
335,943,708.317,779.047,0.5261,9.0095
314,943,194.423,778.163,-8.508,7.3902
526,943,770.705,843.941,1.1298,12.4498
286,943,848.589,862.536,2.0306,13.3546
205,943,765.514,782.06,1.3828,9.3331
185,943,745.896,780.675,1.0946,9.2032
275,943,275.529,796.755,-6.6841,8.8846
423,943,882.698,855.828,2.4996,13.1288
457,943,73.684,929.133,-8.3042,15.0229
168,944,172.555,869.223,-7.5406,12.6031
171,944,108.101,919.944,-7.909,14.7036
99,944,649.462,1322.089,-0.9255,23.5998
365,944,59.976,1252.328,-5.8307,22.8148
135,944,412.604,1330.622,-2.6808,23.7794
167,944,374.409,802.362,-4.8788,9.4981
112,944,965.115,947.381,2.8258,16.4183
245,944,587.539,833.192,-1.3941,11.6283
163,944,353.232,798.838,-5.2751,9.2306
498,944,692.924,866.873,0.02,13.314
497,944,177.514,779.37,-8.824,7.4172
502,944,305.068,943.162,-4.9392,15.7649
335,944,708.379,779.465,0.5254,9.0342
314,944,194.444,778.348,-8.5043,7.4034
526,944,770.77,843.874,1.131,12.4469
286,944,849.809,863.793,2.0381,13.4071
205,944,765.152,782.5,1.3748,9.3572
185,944,745.792,780.468,1.0941,9.1911
275,944,275.402,796.634,-6.6879,8.8767
423,944,882.134,855.165,2.4972,13.1007
457,944,73.63,929.222,-8.3038,15.0262
168,945,172.923,869.289,-7.5339,12.6068
171,945,108.206,920.092,-7.9056,14.7096
99,945,650.284,1324.148,-0.9205,23.6248
